,latitude,longitude,listing_id
95395,40.7666,-73.9098,6824397
95396,40.7569,-73.9944,6878423
95397,40.7339,-73.9988,6941589
95398,40.7222,-73.9824,6894979
95400,40.7786,-73.9485,6925429
95401,40.7984,-73.9632,6849107
95404,40.7123,-74.0091,6885953
95406,40.8251,-73.9517,6894169
95408,40.7192,-73.9828,6839711
95409,40.7771,-73.9445,6906303
95410,40.7077,-73.9667,6850675
95411,40.7601,-73.99,6919845
95412,40.7436,-73.9727,6933165
95419,40.7759,-73.9528,6822893
95420,40.7529,-73.9857,6909766
95424,40.6857,-73.9441,6841083
95425,40.7062,-74.0094,6862424
95427,40.7301,-73.9942,6928935
95428,40.7399,-74.0036,6815173
95429,40.854,-73.9308,6814927
95430,40.79,-73.9418,6882716
95433,40.759,-73.9691,6892493
95436,40.7592,-73.9948,6846549
95438,40.7468,-73.9769,6812824
9544,40.7195,-73.9583,7179400
95441,40.6751,-73.9736,6824400
95442,40.7925,-73.9454,6834693
95443,40.7587,-73.9916,6883523
95444,40.8198,-73.9578,6899802
95446,40.7677,-73.9869,6904058
95448,40.7366,-73.9826,6931392
95449,40.6764,-73.979,6939059
9545,40.765,-73.994,7174817
95451,40.7176,-73.9531,6827727
95452,40.7777,-73.9571,6938493
95453,40.7776,-73.9475,6948448
95454,40.7898,-73.9488,6939152
95455,40.7739,-73.9529,6936479
95456,40.7477,-73.9774,6866194
95457,40.6226,-74.0126,6928154
95458,40.7887,-73.9696,6843057
95459,40.7694,-73.9509,6861730
95466,40.8446,-73.9379,6866535
95468,40.7606,-73.9963,6902647
95469,40.7615,-73.9662,6834883
95470,40.8156,-73.944,6855943
95473,40.7645,-73.9832,6938554
95475,40.7476,-74.0008,6928229
95476,40.7338,-73.9865,6922411
95478,40.7468,-73.9818,6817853
95487,40.6984,-73.993,6812934
95488,40.7233,-73.9915,6919570
95491,40.7396,-74.0035,6899638
95494,40.7652,-73.9881,6871386
95496,40.7476,-73.976,6821558
95498,40.7081,-74.0065,6920575
9550,40.7461,-73.9757,7088395
95500,40.7959,-73.9614,6827350
95501,40.7358,-73.9857,6886946
95504,40.7191,-74.0109,6852286
95505,40.7399,-74.0036,6895188
95506,40.7611,-73.9989,6820781
9551,40.7892,-73.9705,7226933
95510,40.7481,-73.9748,6861933
95511,40.7376,-73.9738,6883299
95513,40.6941,-73.9649,6882947
95514,40.7213,-73.9822,6843933
95516,40.7603,-73.995,6824904
95517,40.8462,-73.94,6926312
95524,40.7413,-73.9825,6832877
95526,40.6874,-73.9751,6939422
95529,40.7274,-73.9807,6901017
95530,40.7573,-73.9651,6835747
95531,40.695,-73.9713,6870080
95535,40.7484,-73.9962,6908647
95536,40.7088,-74.0059,6813849
95549,40.7356,-73.9828,6846065
95553,40.7467,-73.9778,6905893
95558,40.7137,-73.9391,6947965
95559,40.694,-73.9674,6922503
95563,40.758,-73.8259,6942167
95565,40.7394,-73.9737,6921452
95566,40.7984,-73.9713,6844530
95569,40.7239,-73.9901,6918939
95571,40.7437,-73.9851,6946136
95579,40.7233,-73.9915,6895849
95584,40.7906,-73.9489,6891412
95585,40.7715,-73.993,6823715
95587,40.7318,-74.0044,7516705
95588,40.7073,-74.0046,6881126
95594,40.7174,-74.0085,6890838
95596,40.7953,-73.9667,6882258
95598,40.7718,-73.9488,6919801
95599,40.6804,-73.9181,6898170
956,40.7462,-73.9757,7099446
95600,40.8644,-73.9201,6876692
95602,40.7172,-73.9548,6856898
9561,40.7457,-73.9968,7137030
95610,40.8212,-73.9395,6900009
95611,40.746,-73.9754,6898065
95614,40.7677,-73.9603,6869725
95619,40.7656,-73.9716,6824159
95621,40.7593,-73.9962,6945671
95626,40.6507,-73.9627,6856560
95627,40.7612,-73.9978,6915134
9563,40.7776,-73.9758,7152990
95630,40.7073,-73.9664,6846161
95631,40.7655,-73.9857,6943009
95633,40.7776,-73.9816,6862131
95636,40.7593,-73.9962,6893223
9564,40.7291,-73.9786,7223965
95640,40.7736,-73.947,6903238
95641,40.7481,-73.9745,6837682
95643,40.7464,-73.9725,6852854
95644,40.7759,-73.9638,6840293
95646,40.7606,-73.9963,6893479
95651,40.74,-73.9994,6869588
95654,40.7639,-73.9883,6819744
95657,40.7448,-73.9919,6828325
95658,40.7565,-73.8874,6943999
95661,40.6927,-73.986,6925616
95662,40.7548,-73.9944,6872091
95665,40.7765,-73.9571,6858224
95666,40.6969,-73.983,6917967
95668,40.7775,-73.9536,6855676
95670,40.7094,-74.0067,6834499
95672,40.6908,-73.9192,6890846
95673,40.7466,-73.9779,6873572
95677,40.7662,-73.9799,6863887
9568,40.7489,-73.9765,7170156
95681,40.7684,-73.8969,6875056
95683,40.7699,-73.9541,6934772
95685,40.7319,-73.9817,6906679
95687,40.7064,-74.01,6901739
95688,40.7386,-73.997,6937170
95689,40.7535,-73.9742,6925040
95695,40.7778,-73.978,6851882
95696,40.7664,-73.9863,7087113
95697,40.7445,-73.9811,6903242
95698,40.7244,-73.9942,6945929
95699,40.7681,-73.9563,6918103
9570,40.7514,-73.9866,7194686
95700,40.7621,-73.9882,6944327
95702,40.7852,-73.949,6902685
95704,40.7902,-73.9678,6941496
95705,40.7619,-73.9609,6844969
95707,40.7633,-73.9577,6817852
95709,40.6798,-73.9637,6908852
95710,40.7506,-74.0025,6855313
95715,40.753,-73.9958,6825278
95719,40.7568,-73.9982,6851503
95723,40.7918,-73.9677,6927258
95724,40.7633,-73.9628,6847190
95725,40.7575,-73.9625,6868460
95728,40.6363,-74.0257,6877353
9573,40.7228,-73.8547,7191140
95732,40.7104,-73.9876,6819406
95736,40.8212,-73.9395,6824641
9574,40.7083,-74.0061,7200421
95740,40.7328,-73.9752,6848328
95741,40.7152,-74.0116,6926691
95748,40.7373,-73.9961,6868632
95752,40.7496,-74.0081,6905060
95755,40.7073,-74.0046,6902240
95758,40.7436,-73.9727,6816697
95759,40.7638,-73.9941,6824622
9576,40.7902,-73.9678,7224226
95760,40.6411,-73.9478,6851109
95761,40.7062,-74.0099,6836901
95766,40.7348,-74.005,6875066
95768,40.78,-73.9834,6826936
95771,40.7042,-74.009,6923509
95772,40.796,-73.9742,6824422
95773,40.7763,-73.9518,6849043
95776,40.763,-73.9665,6879172
95779,40.7673,-73.9922,6893784
9578,40.7437,-73.9851,7195204
95780,40.7383,-74.001,6907185
95783,40.761,-74.0002,6899268
95784,40.7111,-74.0055,6919036
95786,40.752,-74.0014,6935893
95789,40.7912,-73.9523,6820313
9579,40.7186,-73.986,7219975
95790,40.8014,-73.9663,6918347
95796,40.6453,-73.9975,6928194
95797,40.7815,-73.9472,6885879
95799,40.756,-73.9697,6938867
958,40.7322,-73.9883,7123391
9580,40.691,-73.9899,7146400
95800,40.7236,-74.0106,6836485
95804,40.7231,-74.0044,6823612
95809,40.7838,-73.9534,6941022
95811,40.7701,-73.9484,6902594
95812,40.7615,-73.9498,6824772
95813,40.6766,-73.9539,6821014
95816,40.7599,-73.9908,6912799
95817,40.9019,-73.857,6831615
95820,40.7163,-74.0042,6821388
95825,40.7656,-73.9886,6825761
95826,40.7887,-73.971,6944237
95829,40.7686,-73.955,6830379
95832,40.7788,-73.9538,6855483
95837,40.8281,-73.9477,6917352
95839,40.7603,-73.995,6929400
9584,40.7468,-73.9818,7133707
95840,40.7514,-73.9862,6915601
95841,40.7447,-73.95,6894913
95842,40.6139,-73.9827,6816350
95845,40.7365,-74.0049,6842609
95849,40.7673,-73.9574,6925572
9585,40.6871,-73.9538,7198454
95851,40.7329,-73.978,6887124
95852,40.7656,-73.9582,6867707
95853,40.7614,-73.9824,6935340
95858,40.8015,-73.9627,6896304
95859,40.7384,-73.982,6830775
9586,40.6455,-73.961,7215030
95860,40.7516,-73.969,6906961
95861,40.7793,-73.9495,6921737
95862,40.7332,-74.0047,6890792
95864,40.6899,-73.9941,6915171
9587,40.7251,-74.0021,7093098
95870,40.6862,-73.9226,6837736
95874,40.7545,-73.9976,6819105
95875,40.6363,-74.0257,6894676
95876,40.7239,-74.0042,6901130
95879,40.7616,-73.9936,6919240
95881,40.7813,-73.9525,6864105
95884,40.7713,-73.9198,6834530
95887,40.7959,-73.9742,6816717
95888,40.7612,-73.9978,6948160
9589,40.7637,-73.9938,7149639
95890,40.7186,-73.9826,6921565
95893,40.7714,-73.9929,6901693
95899,40.5758,-73.9547,6872705
959,40.7637,-73.9847,7227520
9590,40.7535,-73.9648,7145911
95900,40.7613,-73.9998,6931782
95901,40.5956,-73.7555,6852162
95903,40.7113,-73.9833,6901038
9591,40.7456,-74.0053,7172922
95910,40.7826,-73.9469,6933634
95911,40.7451,-73.9914,6883522
95916,40.7075,-74.0059,6839370
95918,40.8587,-73.9314,6849515
9592,40.6616,-73.998,7142192
95920,40.759,-73.9621,6853579
95921,40.7083,-74.0149,6816386
95922,40.7294,-74.0038,6870266
95931,40.6772,-73.8486,6947151
95933,40.7446,-73.974,6825458
95934,40.7633,-73.9849,6859353
95935,40.7694,-73.9509,6916343
95938,40.79,-73.9416,6826304
95939,40.8021,-73.9392,6889308
95941,40.7634,-73.9638,6934762
95943,40.7587,-73.9838,6838005
95944,40.7695,-73.9603,6903414
95945,40.7704,-73.9566,6935440
95952,40.7546,-73.9938,6928213
95953,40.7056,-74.0162,6861161
95956,40.7959,-73.9742,6891995
9596,40.5837,-73.9586,7115028
95960,40.7057,-74.0085,6814626
95961,40.7053,-74.0103,6839821
95964,40.7734,-73.9857,6822337
95965,40.7489,-73.9765,6899678
95966,40.8524,-73.9289,6871629
95967,40.7726,-73.9486,6928107
95968,40.7487,-73.9901,6927287
9597,40.7282,-73.9892,7158739
95972,40.7443,-73.9912,6864257
95973,40.7656,-73.9886,6879644
95974,40.8247,-73.9509,6882743
95976,40.7176,-73.9967,6877813
9598,40.7943,-73.9675,7225178
95980,40.7838,-73.9534,6886093
95986,40.762,-73.9636,6827874
95988,40.7432,-73.9758,6875258
9599,40.7801,-73.9544,7166268
95991,40.7674,-73.9903,6886414
95993,40.7489,-73.9768,6891163
95995,40.7853,-73.9756,6835060
95996,40.7454,-73.97710000000001,6924242
95998,40.6849,-73.9405,6842778
96003,40.7318,-73.9864,6842768
96005,40.7795,-73.9491,6821878
96006,40.6727,-73.9143,6869077
96008,40.7318,-73.9875,6879364
96009,40.7471,-73.9867,6921302
96012,40.6472,-73.9624,6853287
96013,40.7399,-73.9864,6927448
96014,40.7054,-74.0095,6935102
96015,40.7383,-74.0015,6942782
96018,40.7399,-74.0036,6878507
96019,40.7807,-73.9539,6840301
96020,40.7307,-73.9828,6831445
96023,40.6818,-73.9221,6847293
96024,40.7745,-73.9504,6895935
96026,40.7757,-73.9895,6881386
96027,40.7919,-73.9659,6879245
96028,40.7412,-73.9772,6895755
96029,40.7681,-73.9664,6873369
96031,40.7716,-73.9506,6860970
96032,40.7388,-74.0018,6936643
96037,40.8028,-73.9648,6939080
96040,40.7298,-73.9874,6880501
96042,40.7299,-73.9819,6864671
96045,40.6883,-73.9631,6818066
96046,40.7893,-73.9705,6935824
96050,40.7268,-74.0018,6842833
96051,40.7611,-73.9989,6821252
96057,40.8199,-73.9531,6816048
96058,40.8192,-73.9556,6827341
9606,40.7612,-73.9978,7191205
96063,40.7514,-73.9862,6872064
96064,40.7191,-74.0109,6852291
96067,40.7095,-73.8302,6893946
96074,40.7276,-74.0002,6897183
96076,40.7166,-74.0162,6935046
96077,40.7845,-73.9774,7233978
9608,40.7906,-73.9687,7179814
96081,40.7801,-73.9475,6878494
96089,40.7404,-73.9288,6871451
9609,40.7594,-73.9886,7098936
96092,40.716,-74.0148,6936619
96095,40.7697,-73.7885,6827214
96096,40.7617,-73.9617,6941586
96100,40.7381,-73.992,6933354
96103,40.7075,-74.0059,6901709
96105,40.735,-73.9985,6819471
96106,40.708,-74.0149,6902530
96108,40.6879,-73.9858,6839144
96110,40.7319,-73.9832,6843437
96112,40.747,-73.984,6929299
96120,40.7771,-73.9515,6842452
96124,40.7447,-73.9782,6837370
96126,40.7199,-73.9973,6900464
96128,40.7285,-73.9852,6867091
9613,40.7633,-73.9849,7103411
96133,40.7264,-74.0013,6884293
96134,40.7394,-73.981,6880219
96135,40.7953,-73.9667,6828326
96139,40.7328,-73.9752,6838565
96144,40.7799,-73.948,6855193
96146,40.6825,-73.9288,6880525
96147,40.7476,-73.9732,6887441
96154,40.7612,-73.9978,6878972
96158,40.7343,-73.9822,6864083
96160,40.7516,-73.969,6889756
96164,40.7198,-73.9613,6903133
96166,40.7613,-73.9998,6901875
96169,40.8354,-73.9392,6848255
96171,40.737,-74.0016,6911932
96172,40.7624,-73.9964,6888748
96174,40.7763,-73.9518,6910590
96178,40.7291,-73.9895,6885381
96180,40.7548,-73.9944,6821093
96181,40.7396,-73.9817,6922528
96182,40.7704,-73.9566,6872149
96185,40.7823,-73.951,6878254
96188,40.8788,-73.9144,6905255
96189,40.783,-73.9585,6888383
9619,40.7817,-73.9476,7092262
96190,40.6847,-73.9668,6906759
96191,40.7762,-73.976,6827456
96192,40.7784,-73.988,6934961
96195,40.7096,-74.007,6817198
96196,40.7704,-73.9499,6880949
96199,40.7788,-73.9806,6892267
962,40.7179,-74.0148,7141615
96201,40.6877,-73.945,6846140
96202,40.7355,-73.9861,6905478
96210,40.7611,-73.9504,6894940
96213,40.8687,-73.9177,6851366
96214,40.776,-73.9537,6816362
96216,40.753,-73.9958,6940858
96219,40.7419,-73.9793,6919399
96222,40.7762,-73.9571,6812557
96225,40.7674,-73.987,6820900
96227,40.7671,-73.9529,6864578
96229,40.8148,-73.9598,6876913
9623,40.796,-73.9742,7188170
96230,40.7488,-73.977,6924542
96234,40.7455,-74.0015,6925239
96237,40.7611,-73.9989,6867028
96239,40.818,-73.9409,6826607
96240,40.7654,-73.994,6833066
96246,40.7845,-73.9785,6837720
96248,40.7061,-74.0111,6870282
96254,40.7959,-73.9742,6932648
96258,40.7512,-74.0026,6866683
96259,40.7267,-73.9885,6824893
9626,40.6744,-73.9327,7227661
96261,40.7726,-73.9549,6939625
96262,40.7771,-73.9505,6940874
96263,40.7184,-73.9552,6851123
96264,40.7156,-74.0059,6919652
96269,40.5847,-73.9559,6881457
96270,40.7438,-73.9743,6838863
96273,40.7383,-74.0006,6864708
96275,40.7652,-73.9898,6900167
96278,40.7067,-74.0072,6877034
96279,40.7967,-73.9623,6883550
9628,40.7984,-73.9632,7228224
96281,40.7343,-73.9822,6823953
96283,40.7678,-73.9915,6835343
96284,40.7893,-73.9705,6848394
96286,40.7692,-73.9525,6920117
96287,40.7548,-73.9944,6910623
96288,40.7376,-73.9738,6877142
96289,40.7709,-73.9898,6919001
96291,40.7775,-73.9536,6838164
96295,40.7234,-74.006,6834088
963,40.7801,-73.9544,7185499
96300,40.678,-73.9909,6891817
96301,40.7675,-73.9536,6918242
96302,40.7754,-73.9465,6844307
96303,40.7638,-73.9597,6912833
96305,40.7626,-73.9619,6906364
96306,40.7456,-73.9797,6938056
96307,40.7618,-73.9497,6813638
96313,40.7899,-73.9415,6835600
96317,40.7661,-73.9918,6904862
96319,40.6579,-73.9909,6938858
9632,40.7487,-73.9425,7151580
96320,40.7323,-73.9874,6814878
96322,40.7436,-73.9727,6937620
96325,40.7718,-73.9851,6907938
96328,40.8241,-73.9416,6922824
96330,40.7073,-74.0046,6830594
96334,40.7513,-73.9862,6923570
9634,40.7678,-73.9616,7159167
96346,40.7712,-73.9514,6943099
96347,40.7738,-73.9874,6868865
9635,40.7191,-73.9961,7213443
96350,40.7706,-73.9501,6890834
96356,40.7784,-73.9523,6840191
96359,40.6998,-74.0072,6860892
9636,40.7468,-73.9903,7198704
96361,40.7328,-74.0089,6945279
96362,40.726,-73.9901,6853677
96370,40.7688,-73.9548,6911752
96373,40.7627,-73.9769,6827442
96376,40.644,-73.959,6900746
96381,40.7443,-73.9912,6855918
96382,40.709,-73.8154,7196279
96383,40.7526,-73.9675,6842441
96385,40.6793,-73.9749,6857377
96386,40.7768,-73.9814,6820816
96387,40.7479,-73.9746,6824508
96389,40.7479,-73.9739,6833255
9639,40.7575,-73.9626,7109258
96390,40.7749,-73.9482,6814424
96394,40.7134,-73.9508,6856958
96399,40.7441,-73.9964,6873349
964,40.7491,-73.9789,7150727
96401,40.8274,-73.9514,6863217
96402,40.85,-73.9219,6939113
96403,40.7366,-73.9934,6912603
96405,40.7228,-73.9945,6861430
96406,40.7634,-73.9596,6859288
9641,40.7762,-73.9571,7190444
96411,40.7084,-74.0151,6849866
96416,40.7035,-74.0109,6872397
96417,40.7343,-73.9759,6871740
9642,40.7302,-73.9826,7177177
96427,40.7177,-73.9984,6820708
96428,40.6445,-73.9591,6882256
96429,40.7722,-73.9585,6929862
9643,40.7601,-73.9901,7227270
96430,40.7437,-73.9806,6872990
96432,40.7205,-73.9864,6909105
96433,40.7744,-73.9531,6937740
96434,40.8421,-73.9379,6843197
96436,40.7238,-74.0043,6860931
96438,40.7777,-73.9559,6918028
96439,40.7612,-73.9978,6830889
96443,40.7538,-73.974,6914067
96447,40.7053,-74.0062,6817104
96449,40.8314,-73.9409,6812334
96455,40.761,-73.9908,6938885
96456,40.7551,-73.993,6931003
9646,40.7602,-73.9689,7154109
96464,40.6621,-73.9793,6833876
96465,40.7166,-74.0049,6932486
96467,40.7244,-73.9942,6916723
96468,40.7452,-73.9916,6906261
9647,40.7075,-74.0059,7109951
96471,40.7669,-73.9621,6938287
96474,40.7067,-74.0071,6841720
96475,40.6818,-73.943,6871524
96476,40.7398,-73.9811,6884087
96477,40.7845,-73.9487,6825798
96482,40.7759,-73.9528,6869863
96484,40.8276,-73.9413,6934030
9649,40.7726,-73.9534,7201376
96490,40.694,-73.9704,6938647
96493,40.7751,-73.9886,6826814
96494,40.6634,-73.9826,6860237
96499,40.7445,-73.9791,6819715
965,40.69,-73.9919,7115250
96500,40.7943,-73.9675,6888759
96505,40.7264,-74.001,6911855
96509,40.7602,-73.9689,6936799
96510,40.7514,-73.9862,6829424
96511,40.7782,-73.9791,6910747
96513,40.7461,-73.9757,6906368
96514,40.7784,-73.9576,6844911
96517,40.7719,-73.9544,6875287
96519,40.7478,-74.0008,6921439
96526,40.7545,-73.9984,6885292
96529,40.737,-73.9781,6827070
96530,40.7419,-73.9776,6936991
96534,40.7677,-73.9616,6823088
96535,40.72,-73.9836,6871088
96538,40.7477,-74.0009,6856970
96540,40.7652,-73.9897,6831389
96543,40.7637,-73.9938,6820253
96545,40.7375,-73.9808,6919463
96546,40.7728,-73.9175,6837447
96547,40.8028,-73.9648,6846031
96550,40.7081,-74.0065,6918512
96553,40.7784,-73.9804,6814491
96557,40.7556,-73.9668,6823464
96566,40.754,-73.9678,6858962
96568,40.7654,-73.9773,6851370
96571,40.7792,-73.9515,6814200
96572,40.7324,-74.005,6938567
96575,40.7756,-73.9846,6882891
96579,40.8163,-73.9416,6900294
9658,40.7268,-74.0002,7228987
96581,40.7416,-73.9829,6922244
96584,40.7695,-73.9603,6871802
96585,40.7827,-73.9457,6834680
96587,40.7619,-73.9854,6834185
96589,40.7297,-74.0009,6814854
96591,40.8015,-73.9668,6909677
96592,40.7723,-73.953,6848537
96593,40.7436,-73.9727,6844339
96595,40.687,-73.9857,6882840
96598,40.761,-73.999,6831472
96599,40.7612,-73.9899,6828664
9660,40.7492,-73.9789,7224575
96601,40.7606,-73.966,6927725
96604,40.7449,-73.9464,6884808
96605,40.7468,-73.9735,6929572
96607,40.7193,-73.9602,6845922
96609,40.7489,-73.9765,6941966
96611,40.7689,-73.9548,6878929
96612,40.7783,-73.9478,6853851
96616,40.7145,-73.9383,6863039
96617,40.7661,-73.9636,6897996
96618,40.7356,-73.9789,6931305
9662,40.7391,-74.0016,7100650
96620,40.7775,-73.9536,6857725
96629,40.7311,-73.9875,6833267
9663,40.7635,-73.9848,7166485
96632,40.6811,-73.9413,6944819
96636,40.6759,-73.9226,6884415
9664,40.7793,-73.9532,7170502
96640,40.7621,-73.9773,6881053
96641,40.7474,-73.9566,6877877
96643,40.7327,-73.8638,6879287
96648,40.7361,-73.8655,6851349
96650,40.7692,-73.9873,6895253
96652,40.7981,-73.9706,6904879
96653,40.7718,-73.9508,6894197
96656,40.7555,-73.9668,6849014
96659,40.7057,-73.91460000000001,6878108
96661,40.7467,-73.9799,6822920
96662,40.7786,-73.9478,6920296
96663,40.7865,-73.942,6931382
96665,40.7539,-73.9677,6938347
96668,40.7491,-73.9789,6879597
96670,40.7292,-74.0045,6826657
96675,40.7051,-74.0113,6834663
96676,40.7307,-74.0006,6923248
96679,40.7035,-74.0109,6932762
9668,40.7342,-73.9902,7177804
96680,40.8514,-73.9372,6827560
96684,40.7645,-73.984,6816344
96685,40.773,-73.9558,6812160
96686,40.706,-74.0088,6819608
96687,40.8208,-73.9546,6844022
96689,40.7617,-73.9617,6848375
9669,40.8198,-73.9578,7232785
96690,40.7419,-73.9949,6881757
96692,40.8246,-73.9372,6941198
96695,40.8266,-73.9398,6821537
967,40.7357,-73.8543,7182954
96700,40.753,-73.9695,6945816
96702,40.8255,-73.9528,6886114
96703,40.7655,-73.9857,6866669
96705,40.7615,-73.9602,6852298
96707,40.7516,-73.969,6837767
96711,40.7845,-73.9487,6816366
96712,40.63,-73.9582,6909878
96714,40.7091,-74.0081,6908777
96715,40.7297,-73.9832,6919638
96718,40.7388,-74.0018,6924276
96719,40.7901,-73.9728,6929834
96720,40.7721,-73.9472,6924609
96722,40.7734,-73.9507,6875878
96725,40.8261,-73.9387,6870087
96726,40.7233,-73.9915,6937757
96727,40.7664,-73.9918,6881924
96728,40.7056,-74.0162,6927412
96732,40.7771,-73.9505,6870269
96736,40.7459,-73.9572,6905039
96738,40.7709,-73.9917,6826423
96741,40.7295,-74.0008,6872372
96743,40.7077,-74.008,7282639
96744,40.7372,-73.9981,6879082
96745,40.7484,-73.9893,6854829
96747,40.7445,-73.9949,6883199
96749,40.6984,-73.993,6927485
9675,40.7603,-73.961,7233328
96750,40.7182,-73.9639,6909247
96752,40.8002,-73.9388,6826983
96754,40.7539,-73.9677,6899894
96755,40.7292,-73.986,6818451
96760,40.7514,-73.9864,6861405
96761,40.7413,-73.9779,6848978
96768,40.7491,-73.9885,6831405
96769,40.6905,-73.9546,6880874
96770,40.7226,-73.9949,6854775
96771,40.7341,-73.9896,6865546
96774,40.7637,-73.9847,6826636
96775,40.708,-74.0149,6849580
9678,40.825,-73.9509,7198879
96782,40.7156,-74.0059,6815469
96784,40.8514,-73.9368,6893245
96785,40.7716,-73.9812,6937052
96787,40.7928,-73.9748,6862227
96788,40.7343,-73.9822,6864467
96791,40.7792,-73.9763,6870384
96794,40.8591,-73.9055,6835078
96797,40.7513,-73.9715,6847419
96798,40.8524,-73.9311,6880364
96799,40.7465,-73.9949,6927974
9680,40.7581,-73.9627,7148394
96801,40.8373,-73.9466,6847100
96803,40.7645,-73.9763,6813367
96808,40.7383,-74.0006,7260982
96809,40.7674,-73.9838,6945542
9681,40.7752,-73.9506,7169045
96810,40.7448,-73.9773,6910512
96811,40.7658,-73.9781,6901292
96815,40.7729,-73.9484,6825277
96816,40.7587,-73.9916,6846600
96821,40.7078,-74.0138,6850769
96824,40.7781,-73.9777,6884166
96827,40.7378,-73.9877,6907499
9683,40.6697,-73.9548,7120534
96830,40.8366,-73.9416,6851060
96833,40.7528,-73.9709,6820878
96834,40.7792,-73.9464,6813240
96836,40.7705,-73.9485,6823863
9684,40.7444,-73.9754,7215064
96841,40.7748,-73.953,6901677
96842,40.7316,-73.9855,6891118
96843,40.7703,-73.9498,6844109
96845,40.773,-73.9558,6934604
96846,40.7387,-74.0085,6868427
96849,40.7756,-73.9507,6937177
96850,40.7083,-74.0061,6918252
96851,40.7304,-74.005,6888944
9686,40.7982,-73.9523,7132545
96860,40.7702,-73.95,6859273
96865,40.7246,-74.0023,6915676
9687,40.7047,-74.0076,7209863
96870,40.8311,-73.922,6926027
96871,40.7267,-74.003,6888692
96872,40.7075,-74.0113,6934192
96873,40.757,-73.9642,6903708
96874,40.7391,-73.9936,6941118
96879,40.7032,-73.9914,6833616
9688,40.7473,-73.9738,7109725
96883,40.7395,-74.0035,6854736
96888,40.7517,-73.969,6823781
